"campaign_id";"company_size";"industry";"marketing_channel";"ad_spend";"duration";"target_audience";"region";"device";"operating_system";"browser";"engagement_metric";"conversion_rate";"success";"budget_allocation";"audience_reach";"device_conversion_rate";"os_conversion_rate";"browser_conversion_rate";"total_conversions";"revenue";"ROAS";"CPA"
5555;"100+";"services";"social media";40911;78;"urban";"North America";"desktop";"Android";"Firefox";3269;0.656388637;0;524.5;2724.166667;0.9;0.8;0.8;2146.0;171659.0;4.19591;19.0638
5556;"51-100";"finance";"social media";40568;28;"suburban";"Africa";"mobile";"Windows";"Safari";365562;0.517494787;0;1448.857143;406180.0;0.8;0.7;0.7;189176.0;28376500.0;699.479;0.214446
5557;"1-10";"finance";"search engine";37081;75;"urban";"North America";"desktop";"Android";"Firefox";241254;0.266060667;1;494.4133333;201045.0;0.9;0.8;0.8;64188.0;9628230.0;259.654;0.577694
5558;"51-100";"finance";"influencer";27586;75;"55+";"South America";"desktop";"Windows";"Chrome";410495;0.156636782;1;367.8133333;684158.3333;0.9;0.7;0.9;64299.0;9644790.0;349.626;0.429027
5559;"11-50";"finance";"email";39562;69;"rural";"Africa";"mobile";"iOS";"Firefox";416758;0.17652068;1;573.3623188;595368.5714;0.8;0.9;0.8;73566.0;11035000.0;278.928;0.537776
5560;"51-100";"finance";"search engine";48208;81;"rural";"South America";"desktop";"Android";"Firefox";470729;0.345994562;1;595.1604938;672470.0;0.9;0.8;0.8;162870.0;24430500.0;506.772;0.295991
5561;"11-50";"retail";"search engine";7342;25;"suburban";"North America";"desktop";"Android";"Chrome";269981;0.137122696;1;293.68;299978.8889;0.9;0.8;0.9;37021.0;1110620.0;151.269;0.19832
5562;"100+";"services";"social media";49360;87;"suburban";"South America";"desktop";"Windows";"Safari";368416;0.998580622;0;567.3563218;409351.1111;0.9;0.7;0.7;367893.0;29431400.0;596.261;0.134169
5563;"11-50";"finance";"email";15167;24;"35-54";"Asia-Pacific";"mobile";"Android";"Chrome";422605;0.44581617;1;631.9583333;528256.25;0.8;0.8;0.9;188404.0;28260600.0;1863.3;0.0805025
5564;"11-50";"services";"search engine";39075;79;"55+";"North America";"mobile";"iOS";"Chrome";84664;0.538990213;1;494.6202532;141106.6667;0.8;0.9;0.9;45633.0;3650650.0;93.4266;0.856288
5565;"100+";"services";"social media";6455;23;"18-34";"South America";"desktop";"iOS";"Chrome";379972;0.616457173;1;280.6521739;379972.0;0.9;0.9;0.9;234236.0;18738900.0;2903.01;0.0275577
5566;"1-10";"services";"social media";31293;47;"35-54";"Africa";"tablet";"iOS";"Firefox";283110;0.195784052;1;665.8085106;353887.5;0.7;0.9;0.8;55428.0;4434270.0;141.702;0.56457
5567;"51-100";"retail";"search engine";48389;39;"55+";"South America";"desktop";"Android";"Firefox";474756;0.481753719;1;1240.74359;791260.0;0.9;0.8;0.8;228715.0;6861460.0;141.798;0.211569
5568;"51-100";"services";"search engine";43159;61;"rural";"Europe";"mobile";"Windows";"Firefox";132075;0.062890406;1;707.5245902;188678.5714;0.8;0.7;0.8;8306.0;664500.0;15.3966;5.19612
5569;"100+";"services";"social media";7539;88;"18-34";"North America";"mobile";"iOS";"Chrome";361994;0.969167058;1;85.67045455;361994.0;0.8;0.9;0.9;350833.0;28066600.0;3722.86;0.0214889
5570;"100+";"manufacturing";"search engine";41386;30;"rural";"South America";"mobile";"iOS";"Firefox";110638;0.472825724;1;1379.533333;158054.2857;0.8;0.9;0.8;52312.0;2615620.0;63.2007;0.791138
5571;"100+";"finance";"email";40146;83;"suburban";"Asia-Pacific";"tablet";"Android";"Safari";298509;0.029662186;1;483.686747;331676.6667;0.7;0.8;0.7;8854.0;1328160.0;33.0834;4.53422
5572;"1-10";"retail";"social media";30450;46;"rural";"Europe";"tablet";"Windows";"Firefox";120127;0.599074081;1;661.9565217;171610.0;0.7;0.7;0.8;71965.0;2158950.0;70.9015;0.423122
5573;"100+";"finance";"social media";23589;34;"35-54";"North America";"tablet";"Windows";"Firefox";284031;0.100114313;1;693.7941176;355038.75;0.7;0.7;0.8;28436.0;4265340.0;180.819;0.829547
5574;"51-100";"services";"search engine";17719;73;"suburban";"Europe";"desktop";"iOS";"Chrome";353280;0.789980538;1;242.7260274;392533.3333;0.9;0.9;0.9;279084.0;22326700.0;1260.05;0.0634898
5575;"51-100";"services";"search engine";38907;81;"suburban";"Africa";"mobile";"Windows";"Safari";379767;0.953355616;1;480.3333333;421963.3333;0.8;0.7;0.7;362053.0;28964200.0;744.448;0.107462
5576;"1-10";"retail";"search engine";8591;45;"suburban";"Asia-Pacific";"desktop";"iOS";"Safari";211022;0.91656004;1;190.9111111;234468.8889;0.9;0.9;0.7;193414.0;5802430.0;675.408;0.0444177
5577;"51-100";"manufacturing";"email";26098;27;"55+";"Africa";"desktop";"Android";"Safari";372034;0.427783655;1;966.5925926;620056.6667;0.9;0.8;0.7;159150.0;7957500.0;304.909;0.163984
5578;"100+";"technology";"social media";9714;43;"18-34";"South America";"tablet";"iOS";"Firefox";81687;0.712583822;1;225.9069767;81687.0;0.7;0.9;0.8;58209.0;4656710.0;479.381;0.166881
5579;"100+";"finance";"influencer";48633;8;"55+";"Europe";"desktop";"Android";"Safari";225716;0.155804195;1;6079.125;376193.3333;0.9;0.8;0.7;35168.0;5275120.0;108.468;1.38288
5580;"11-50";"finance";"email";31121;12;"suburban";"Africa";"tablet";"iOS";"Chrome";283825;0.075696093;1;2593.416667;315361.1111;0.7;0.9;0.9;21484.0;3222670.0;103.553;1.44857
5581;"1-10";"finance";"email";32419;58;"35-54";"South America";"tablet";"Android";"Safari";338183;0.821050852;0;558.9482759;422728.75;0.7;0.8;0.7;277665.0;41649800.0;1284.73;0.116756
5582;"11-50";"manufacturing";"social media";34603;11;"rural";"Asia-Pacific";"mobile";"Android";"Firefox";274756;0.695168036;1;3145.727273;392508.5714;0.8;0.8;0.8;191002.0;9550080.0;275.99;0.181166
5583;"100+";"services";"influencer";9667;53;"suburban";"Africa";"mobile";"Windows";"Safari";114040;0.907060928;1;182.3962264;126711.1111;0.8;0.7;0.7;103441.0;8275300.0;856.036;0.0934542
5584;"51-100";"retail";"social media";13457;49;"18-34";"Europe";"desktop";"iOS";"Safari";413832;0.914588072;1;274.6326531;413832.0;0.9;0.9;0.7;378486.0;11354600.0;843.767;0.0355548
5585;"11-50";"e-commerce";"email";13293;46;"55+";"Africa";"desktop";"Android";"Chrome";306245;0.347280354;1;288.9782609;510408.3333;0.9;0.8;0.9;106353.0;3190590.0;240.02;0.124989
5586;"1-10";"services";"search engine";29238;17;"18-34";"Asia-Pacific";"mobile";"iOS";"Safari";380365;0.31864817;1;1719.882353;380365.0;0.8;0.9;0.7;121203.0;9696210.0;331.63;0.241232
5587;"11-50";"services";"social media";28542;87;"55+";"South America";"desktop";"Android";"Firefox";29557;0.441900883;1;328.0689655;49261.66667;0.9;0.8;0.8;13061.0;1044900.0;36.6092;2.18528
5588;"11-50";"manufacturing";"social media";25357;20;"rural";"Africa";"mobile";"iOS";"Firefox";326188;0.665682195;1;1267.85;465982.8571;0.8;0.9;0.8;217138.0;10856900.0;428.161;0.116778
5589;"100+";"e-commerce";"search engine";31110;8;"18-34";"Africa";"mobile";"Windows";"Safari";265845;0.004989298;1;3888.75;265845.0;0.8;0.7;0.7;1326.0;39791.4;1.27905;23.4615
5590;"51-100";"e-commerce";"influencer";40037;45;"18-34";"North America";"tablet";"iOS";"Chrome";263464;0.534611398;1;889.7111111;263464.0;0.7;0.9;0.9;140851.0;4225530.0;105.541;0.284251
5591;"11-50";"technology";"influencer";23867;69;"55+";"South America";"mobile";"iOS";"Chrome";159919;0.019730899;1;345.8985507;266531.6667;0.8;0.9;0.9;3155.0;252428.0;10.5764;7.56482
5592;"11-50";"technology";"social media";22597;69;"55+";"North America";"mobile";"iOS";"Firefox";4956;0.450674067;1;327.4927536;8260.0;0.8;0.9;0.8;2234.0;178683.0;7.90739;10.115
5593;"1-10";"healthcare";"search engine";16184;24;"55+";"North America";"tablet";"iOS";"Chrome";310995;0.082278684;1;674.3333333;518325.0;0.7;0.9;0.9;25588.0;3838240.0;237.163;0.632484
5594;"100+";"technology";"social media";25813;85;"urban";"Asia-Pacific";"tablet";"Android";"Safari";448549;0.562216858;1;303.6823529;373790.8333;0.7;0.8;0.7;252182.0;20174500.0;781.565;0.102359
5595;"11-50";"e-commerce";"search engine";30482;7;"rural";"Asia-Pacific";"tablet";"Windows";"Chrome";240229;0.31427444;1;4354.571429;343184.2857;0.7;0.7;0.9;75498.0;2264940.0;74.304;0.403746
5596;"11-50";"services";"email";31157;23;"18-34";"Europe";"tablet";"Android";"Chrome";51064;0.47891428;1;1354.652174;51064.0;0.7;0.8;0.9;24455.0;1956420.0;62.7924;1.27405
5597;"11-50";"e-commerce";"search engine";47564;60;"urban";"South America";"mobile";"iOS";"Firefox";330099;0.957694159;1;792.7333333;275082.5;0.8;0.9;0.8;316134.0;9484020.0;199.395;0.150455
5598;"51-100";"finance";"social media";20660;45;"urban";"South America";"mobile";"iOS";"Safari";164615;0.340968897;1;459.1111111;137179.1667;0.8;0.9;0.7;56129.0;8419290.0;407.516;0.368081
5599;"51-100";"healthcare";"content marketing";19686;54;"suburban";"Asia-Pacific";"mobile";"Android";"Firefox";311494;0.719283568;1;364.5555556;346104.4444;0.8;0.8;0.8;224053.0;33607900.0;1707.2;0.0878631
5600;"51-100";"services";"influencer";43763;72;"urban";"Asia-Pacific";"mobile";"iOS";"Chrome";185527;0.683294663;1;607.8194444;154605.8333;0.8;0.9;0.9;126770.0;10141600.0;231.738;0.345216
5601;"11-50";"services";"social media";38337;21;"urban";"North America";"mobile";"Windows";"Firefox";278725;0.868927347;1;1825.571429;232270.8333;0.8;0.7;0.8;242192.0;19375300.0;505.395;0.158292
5602;"11-50";"finance";"search engine";29479;28;"55+";"Asia-Pacific";"mobile";"iOS";"Chrome";75383;0.334411379;1;1052.821429;125638.3333;0.8;0.9;0.9;25209.0;3781340.0;128.272;1.16938
5603;"1-10";"retail";"search engine";39313;26;"55+";"Africa";"tablet";"Windows";"Firefox";93871;0.056077181;1;1512.038462;156451.6667;0.7;0.7;0.8;5264.0;157921.0;4.01701;7.46828
5604;"51-100";"finance";"influencer";5908;49;"35-54";"South America";"mobile";"iOS";"Chrome";329040;0.970630673;1;120.5714286;411300.0;0.8;0.9;0.9;319376.0;47906400.0;8108.74;0.0184986
5605;"1-10";"services";"social media";42230;62;"rural";"Europe";"tablet";"Windows";"Firefox";246230;0.362357312;1;681.1290323;351757.1429;0.7;0.7;0.8;89223.0;7137860.0;169.023;0.473308
5606;"11-50";"services";"content marketing";9083;30;"18-34";"North America";"tablet";"Android";"Chrome";476410;0.193740202;1;302.7666667;476410.0;0.7;0.8;0.9;92300.0;7383980.0;812.945;0.0984074
5607;"100+";"finance";"email";8340;49;"rural";"Africa";"mobile";"Android";"Safari";200796;0.914101393;1;170.2040816;286851.4286;0.8;0.8;0.7;183548.0;27532200.0;3301.22;0.0454377
5608;"100+";"technology";"content marketing";44715;27;"urban";"Asia-Pacific";"tablet";"iOS";"Firefox";408964;0.190610635;1;1656.111111;340803.3333;0.7;0.9;0.8;77953.0;6236230.0;139.466;0.573615
5609;"11-50";"technology";"email";36829;54;"urban";"Europe";"mobile";"iOS";"Chrome";367338;0.528755929;1;682.0185185;306115.0;0.8;0.9;0.9;194232.0;15538600.0;421.911;0.189613
5610;"11-50";"retail";"email";12039;72;"18-34";"Asia-Pacific";"desktop";"Android";"Chrome";203926;0.755501059;1;167.2083333;203926.0;0.9;0.8;0.9;154066.0;4621990.0;383.918;0.0781418
5611;"1-10";"retail";"social media";44880;22;"rural";"Africa";"tablet";"Windows";"Safari";185104;0.731014926;1;2040.0;264434.2857;0.7;0.7;0.7;135314.0;4059410.0;90.4504;0.331673
5612;"51-100";"healthcare";"email";16410;46;"55+";"Europe";"desktop";"Android";"Chrome";315943;0.029465106;1;356.7391304;526571.6667;0.9;0.8;0.9;9309.0;1396390.0;85.0941;1.76281
5613;"100+";"services";"search engine";12155;27;"55+";"Asia-Pacific";"tablet";"iOS";"Firefox";83091;0.202437212;1;450.1851852;138485.0;0.7;0.9;0.8;16821.0;1345660.0;110.708;0.722609
5614;"11-50";"manufacturing";"email";30589;58;"18-34";"Africa";"mobile";"Android";"Safari";305877;0.888493284;1;527.3965517;305877.0;0.8;0.8;0.7;271770.0;13588500.0;444.228;0.112555
5615;"11-50";"finance";"email";44438;14;"18-34";"Africa";"mobile";"Android";"Firefox";118242;0.553180917;1;3174.142857;118242.0;0.8;0.8;0.8;65409.0;9811380.0;220.788;0.679387
5616;"100+";"services";"influencer";42677;84;"55+";"Europe";"mobile";"iOS";"Firefox";412850;0.687220905;0;508.0595238;688083.3333;0.8;0.9;0.8;283719.0;22697500.0;531.845;0.15042
5617;"100+";"retail";"influencer";13397;61;"18-34";"Africa";"mobile";"iOS";"Chrome";320942;0.402291572;1;219.6229508;320942.0;0.8;0.9;0.9;129112.0;3873370.0;289.122;0.103763
5618;"11-50";"healthcare";"social media";17237;88;"rural";"Asia-Pacific";"tablet";"iOS";"Chrome";486242;0.745203051;1;195.875;694631.4286;0.7;0.9;0.9;362349.0;54352400.0;3153.24;0.0475702
5619;"11-50";"finance";"social media";39819;64;"55+";"Europe";"mobile";"Android";"Firefox";88488;0.289095252;1;622.171875;147480.0;0.8;0.8;0.8;25581.0;3837220.0;96.3665;1.55658
5620;"1-10";"manufacturing";"search engine";5002;11;"18-34";"North America";"desktop";"Windows";"Chrome";396579;0.232030742;1;454.7272727;396579.0;0.9;0.7;0.9;92019.0;4600930.0;919.817;0.0543583
5621;"1-10";"manufacturing";"influencer";5324;48;"55+";"Africa";"tablet";"Android";"Firefox";356187;0.997112075;1;110.9166667;593645.0;0.7;0.8;0.8;355158.0;17757900.0;3335.45;0.0149905
5622;"100+";"finance";"content marketing";43902;36;"35-54";"Asia-Pacific";"desktop";"Windows";"Chrome";240497;0.157651754;0;1219.5;300621.25;0.9;0.7;0.9;37915.0;5687220.0;129.543;1.15791
5623;"100+";"finance";"social media";21988;15;"55+";"Europe";"mobile";"Windows";"Firefox";345934;0.981360043;1;1465.866667;576556.6667;0.8;0.7;0.8;339486.0;50922900.0;2315.94;0.0647685
5624;"51-100";"healthcare";"social media";26275;47;"55+";"North America";"mobile";"Windows";"Chrome";394261;0.926510001;1;559.0425532;657101.6667;0.8;0.7;0.9;365287.0;54793000.0;2085.37;0.0719297
5625;"1-10";"manufacturing";"influencer";37061;57;"urban";"North America";"mobile";"iOS";"Safari";484811;0.714675744;1;650.1929825;404009.1667;0.8;0.9;0.7;346483.0;17324100.0;467.449;0.106963
5626;"100+";"services";"influencer";40890;63;"rural";"South America";"tablet";"iOS";"Firefox";396268;0.581973105;1;649.047619;566097.1429;0.7;0.9;0.8;230617.0;18449400.0;451.196;0.177307
5627;"11-50";"technology";"search engine";29360;79;"55+";"South America";"desktop";"iOS";"Chrome";8335;0.004529492;1;371.6455696;13891.66667;0.9;0.9;0.9;38.0;3020.27;0.10287;772.632
5628;"11-50";"finance";"influencer";20829;67;"18-34";"Europe";"mobile";"Windows";"Safari";157507;0.635285883;1;310.880597;157507.0;0.8;0.7;0.7;100062.0;15009300.0;720.596;0.208161
5629;"11-50";"finance";"email";24498;12;"suburban";"Africa";"mobile";"Windows";"Firefox";441976;0.772411297;1;2041.5;491084.4444;0.8;0.7;0.8;341387.0;51208100.0;2090.3;0.0717602
5630;"1-10";"e-commerce";"content marketing";16467;32;"18-34";"Asia-Pacific";"mobile";"Windows";"Safari";477500;0.732875635;1;514.59375;477500.0;0.8;0.7;0.7;349948.0;10498400.0;637.544;0.0470556
5631;"51-100";"manufacturing";"email";5346;80;"urban";"Africa";"tablet";"Android";"Safari";50979;0.172064428;1;66.825;42482.5;0.7;0.8;0.7;8772.0;438584.0;82.0396;0.609439
5632;"11-50";"manufacturing";"email";18369;12;"18-34";"Asia-Pacific";"tablet";"Windows";"Safari";406683;0.544533764;1;1530.75;406683.0;0.7;0.7;0.7;221453.0;11072600.0;602.789;0.0829476
5633;"1-10";"finance";"email";18997;59;"35-54";"Asia-Pacific";"mobile";"iOS";"Safari";349237;0.550197989;1;321.9830508;436546.25;0.8;0.9;0.7;192150.0;28822400.0;1517.21;0.0988655
5634;"1-10";"technology";"social media";48518;67;"suburban";"South America";"desktop";"Android";"Firefox";476270;0.652882416;1;724.1492537;529188.8889;0.9;0.8;0.8;310948.0;24875900.0;512.714;0.156033
5635;"1-10";"manufacturing";"email";49349;39;"suburban";"South America";"mobile";"Windows";"Firefox";129480;0.830945015;1;1265.358974;143866.6667;0.8;0.7;0.8;107591.0;5379540.0;109.01;0.458672
5636;"1-10";"e-commerce";"social media";41211;51;"rural";"Africa";"tablet";"iOS";"Firefox";371266;0.698230848;1;808.0588235;530380.0;0.7;0.9;0.8;259229.0;7776880.0;188.709;0.158975
5637;"11-50";"retail";"influencer";29686;46;"urban";"Europe";"mobile";"Windows";"Chrome";107489;0.141305709;0;645.3478261;89574.16667;0.8;0.7;0.9;15189.0;455664.0;15.3495;1.95444
5638;"100+";"e-commerce";"content marketing";37790;30;"rural";"Asia-Pacific";"desktop";"iOS";"Safari";393312;0.019030968;1;1259.666667;561874.2857;0.9;0.9;0.7;7485.0;224553.0;5.94213;5.04876
5639;"1-10";"finance";"content marketing";25200;51;"suburban";"South America";"tablet";"iOS";"Chrome";115356;0.136585323;1;494.1176471;128173.3333;0.7;0.9;0.9;15756.0;2363390.0;93.7853;1.59939
5640;"1-10";"finance";"email";15155;44;"55+";"Europe";"desktop";"iOS";"Safari";190274;0.040281954;0;344.4318182;317123.3333;0.9;0.9;0.7;7665.0;1149690.0;75.8622;1.97717
5641;"11-50";"manufacturing";"content marketing";18074;35;"urban";"South America";"desktop";"Windows";"Chrome";204;0.436773341;0;516.4;170.0;0.9;0.7;0.9;89.0;4455.09;0.246492;203.079
5642;"100+";"manufacturing";"social media";23091;85;"rural";"Asia-Pacific";"mobile";"iOS";"Chrome";30795;0.283753198;1;271.6588235;43992.85714;0.8;0.9;0.9;8738.0;436909.0;18.9212;2.6426
5643;"11-50";"finance";"influencer";49042;14;"35-54";"North America";"tablet";"Windows";"Firefox";28725;0.007309743;1;3503.0;35906.25;0.7;0.7;0.8;210.0;31495.9;0.642222;233.533
5644;"11-50";"services";"email";11715;70;"suburban";"South America";"tablet";"iOS";"Safari";458553;0.080278176;1;167.3571429;509503.3333;0.7;0.9;0.7;36812.0;2944940.0;251.382;0.318239
5645;"11-50";"services";"search engine";43821;79;"suburban";"Europe";"tablet";"Windows";"Firefox";462516;0.397542659;1;554.6962025;513906.6667;0.7;0.7;0.8;183870.0;14709600.0;335.674;0.238326
5646;"11-50";"finance";"content marketing";25199;57;"urban";"Africa";"desktop";"Android";"Chrome";238288;0.939761782;1;442.0877193;198573.3333;0.9;0.8;0.9;223934.0;33590100.0;1332.99;0.112529
5647;"1-10";"finance";"content marketing";30322;81;"suburban";"Africa";"tablet";"iOS";"Chrome";445370;0.994798775;1;374.345679;494855.5556;0.7;0.9;0.9;443054.0;66458000.0;2191.74;0.0684386
5648;"51-100";"finance";"email";5514;12;"suburban";"Asia-Pacific";"desktop";"Windows";"Firefox";176777;0.050120395;1;459.5;196418.8889;0.9;0.7;0.8;8860.0;1329020.0;241.026;0.622348
5649;"51-100";"services";"content marketing";8039;53;"35-54";"North America";"tablet";"Windows";"Firefox";453339;0.830580097;1;151.6792453;566673.75;0.7;0.7;0.8;376534.0;30122700.0;3747.08;0.02135
5650;"11-50";"e-commerce";"content marketing";10861;55;"35-54";"South America";"mobile";"Windows";"Firefox";16127;0.480257774;1;197.4727273;20158.75;0.8;0.7;0.8;7745.0;232354.0;21.3934;1.40232
5651;"51-100";"e-commerce";"search engine";23725;82;"urban";"South America";"desktop";"iOS";"Firefox";198762;0.621041899;1;289.3292683;165635.0;0.9;0.9;0.8;123440.0;3703190.0;156.088;0.192199
5652;"51-100";"services";"social media";44104;38;"suburban";"North America";"mobile";"Android";"Firefox";240645;0.505969203;1;1160.631579;267383.3333;0.8;0.8;0.8;121759.0;9740720.0;220.858;0.362224
5653;"11-50";"finance";"email";41130;60;"rural";"Asia-Pacific";"mobile";"iOS";"Safari";183013;0.924506911;1;685.5;261447.1429;0.8;0.9;0.7;169197.0;25379500.0;617.056;0.243089
5654;"11-50";"services";"email";41258;42;"18-34";"Asia-Pacific";"mobile";"iOS";"Safari";96399;0.478484856;1;982.3333333;96399.0;0.8;0.9;0.7;46125.0;3690040.0;89.4381;0.894482
5655;"1-10";"healthcare";"search engine";35691;25;"urban";"Europe";"mobile";"Android";"Firefox";156965;0.167972977;0;1427.64;130804.1667;0.8;0.8;0.8;26366.0;3954880.0;110.809;1.35368
5656;"1-10";"services";"search engine";29532;43;"rural";"Europe";"desktop";"Android";"Safari";330489;0.779853233;1;686.7906977;472127.1429;0.9;0.8;0.7;257733.0;20618600.0;698.179;0.114584
5657;"51-100";"manufacturing";"social media";42935;23;"35-54";"Europe";"tablet";"Android";"Safari";438301;0.513774534;1;1866.73913;547876.25;0.7;0.8;0.7;225188.0;11259400.0;262.243;0.190663
5658;"100+";"finance";"influencer";8178;86;"18-34";"Asia-Pacific";"desktop";"iOS";"Chrome";102747;0.117068933;1;95.09302326;102747.0;0.9;0.9;0.9;12028.0;1804270.0;220.625;0.679914
5659;"100+";"services";"email";28815;22;"rural";"South America";"mobile";"Android";"Safari";462820;0.461592271;1;1309.772727;661171.4286;0.8;0.8;0.7;213634.0;17090700.0;593.119;0.13488
5660;"51-100";"manufacturing";"content marketing";24708;64;"rural";"Africa";"mobile";"Android";"Safari";263877;0.687394829;1;386.0625;376967.1429;0.8;0.8;0.7;181388.0;9069380.0;367.063;0.136216
